name,current_price,market_cap,market_cap_rank,total_volume,circulating_supply,total_supply,max_supply,ath,atl,last_updated
SHARPEI,0.0007774,699419,4078,19976.2,899928542.329185,899928542.329185,1000000000.0,0.00131441,0.00069528,2025-02-15T10:33:06.391Z
CatGPT,0.00014471,699119,4079,5206.73,4830649026.707639,4830649026.707639,15000000000.0,0.00722966,0.00010315,2025-02-15T10:33:02.107Z
usdx.money Staked USDX,1.053,699108,4082,11024.17,663763.0,663763.0,,1.16,0.980819,2025-02-15T10:31:51.499Z
JustAnEgg,0.00174947,699023,4080,8268.87,399399399.0,399399399.0,399399399.0,0.06974,3.482e-05,2025-02-15T10:30:47.435Z
Bankless BED Index,135.59,698910,4081,3133.32,5154.725936274183,5154.725936274183,,198.73,36.64,2025-02-14T06:38:21.943Z
ABDS Token,0.094212,698719,4084,449744.0,7419586.473703742,100000000.0,100000000.0,1.36,0.077415,2025-02-15T10:32:46.274Z
Unique Network,0.00288756,697470,4085,3692.15,241679100.0,1041977890.0,,0.01608143,0.00197533,2025-02-15T10:33:25.289Z
maicrotrader,0.00074927,696826,4086,62244.0,930000000.0,1000000000.0,1000000000.0,0.00370233,0.0004679,2025-02-15T10:10:40.905Z
autism,0.00073424,696795,4087,32297.0,948995394.926354,948995394.926354,949013720.0,0.01759547,0.00073019,2025-02-15T10:32:37.820Z
Cancer,0.00069636,696326,4088,33300.0,999955729.752253,999955729.752253,999999999.0,0.00746488,0.00060982,2025-02-15T10:32:03.990Z
PERQ,0.00195114,696254,4093,55286.0,356844840.23479474,1997352724.55638,2000000000.0,0.01227992,0.00169239,2025-02-15T10:32:21.948Z
DataBot,0.00076422,695286,4089,1791.21,909798147.9865493,1000000000.0,1000000000.0,0.00276067,3.583e-05,2025-02-15T07:35:27.804Z
Booh World (ETH),0.01275172,695080,4091,100.74,54508733.95746672,240000000.0,240000000.0,0.03812241,0.01171438,2025-02-15T05:39:12.829Z
Aries,0.00069518,694973,4090,42817.0,999705945.169422,999705945.169422,999999999.0,0.0077834,0.00062734,2025-02-15T10:32:04.045Z
hBARK,0.00165463,694917,4092,50.57,420000000.0,420000000.0,420000000.0,0.00328604,0.00121871,2025-02-15T10:32:32.110Z
Aquarius,0.00069207,692305,4094,43086.0,999999376.273215,999999376.273215,999999999.0,0.00799548,0.00061054,2025-02-15T10:32:52.048Z
Super Suiyan,6.97e-05,691614,4097,2546.63,9923076923.07692,10000000000.0,10000000000.0,0.00045245,4.159e-05,2025-02-15T10:31:46.447Z
Deployyyyer,0.0006999,691516,4096,5239.74,988014348.2963091,988014348.2963091,1000000000.0,0.0045899,0.00038842,2025-02-15T10:32:17.637Z
DecentraWeb,0.01370787,691280,4095,1586.41,50448932.56145385,99679631.99849837,100000000.0,3.56,0.00861309,2025-02-15T10:32:10.614Z
UpBots Token,0.00137991,689897,4098,126.67,500000000.0,500000000.0,500000000.0,0.10274,1.656e-05,2025-02-15T10:31:18.177Z
USDFI,0.690493,689870,4099,459.1,999000.0,999000.0,,1.62,0.42826,2025-02-15T10:33:30.362Z
Nominex,0.00369227,689427,4104,1136.95,186697742.475406,186697742.475406,200000000.0,8.03,0.00352966,2025-02-15T10:32:30.006Z
Flourishing AI,0.02909174,689300,4101,12132.14,23700337.0,55000000.0,55000000.0,12.89,0.00027908,2025-02-15T10:32:34.008Z
first reply,0.00071414,688921,4124,136863.0,965336889.867389,965336889.867389,965357638.0,0.01068814,0.00069335,2025-02-15T10:33:09.053Z
Delta Exchange,0.00728696,688062,4102,3.2,94423793.64346012,500000000.0,,0.629138,0.00701012,2025-02-14T05:49:45.241Z
StarShip,0.03657929,687765,4103,141.06,18802038.26579828,20000000.0,,6.11,2.448e-09,2025-02-15T10:29:58.638Z
Market Making Pro,0.00744404,687674,4100,58132.0,92080754.82702632,100000000.0,100000000.0,0.824202,0.00716647,2025-02-15T10:32:57.151Z
Doge Mascot Shibu,0.00068733,687232,4105,49577.0,999859435.077738,999859435.077738,,0.01318311,0.00056953,2025-02-15T10:29:56.937Z
Chengu,0.00069293,686846,4107,57981.0,991215838.74,991215838.74,991215838.74,0.00131443,0.00027937,2025-02-15T10:31:22.976Z
Thundercore Bridged USDT (Thundercore),0.999255,686399,4106,16807.93,686548.380194,686548.380194,,1.042,0.935102,2025-02-15T10:33:29.588Z
BNB Agents,0.00139888,685376,4122,80936.0,490041978.5,1000000000.0,1000000000.0,0.01153989,0.00110041,2025-02-15T10:33:06.176Z
Capricorn,0.00068459,684589,4108,52995.0,999998850.541311,999998850.541311,999999999.0,0.00765628,0.000626,2025-02-15T10:32:04.621Z
opensvm.com,0.00068427,684311,4109,42075.0,999902512.115435,999902512.115435,1000000000.0,0.00469703,0.0005816,2025-02-15T10:33:41.594Z
Wrapped BMX Liquidity Token,1.13,683759,4110,725059.0,604804.095990086,604804.095990086,,2.08,0.719217,2025-02-15T10:33:16.994Z
Gameme-Fi,0.00070967,683681,4111,63139.0,963379396.6799921,963379396.6799921,1000000000.0,0.00138169,0.0007048,2025-02-15T10:24:53.218Z
Ryo Currency,0.01253458,683033,4112,115.11,54506239.8640866,88188888.0,,0.32832,0.00068131,2025-02-15T10:33:39.559Z
BASED•INTERNET•PANDA (Runes),0.001366,682999,4115,150.62,500000000.0,500000000.0,500000000.0,0.01799233,0.00136308,2025-02-15T10:30:13.343Z
Sagittarius,0.00068294,682914,4114,59643.0,999617642.437635,999617642.437635,999999999.0,0.00784854,0.00063534,2025-02-15T10:32:51.489Z
The Blinking AI Cat - Catfather,0.00070247,682620,4113,54940.0,971735747.110757,987585005.352534,1000000000.0,0.01471816,0.00067776,2025-02-15T10:30:47.756Z
OnlyCalls by Virtuals,0.0006868,682328,4116,13454.46,994140636.2081567,994140636.2081567,1000000000.0,0.00556986,0.00062892,2025-02-15T10:33:17.900Z
f(x) Protocol Morpho USDC,1.015,681941,4117,0.0,671548.7918266903,671548.7918266903,,9.07,0.996568,2025-02-15T10:30:09.961Z
Gecko Inu,1.0427e-08,681755,4118,101622.0,66190046342560.695,66190046342560.695,69419992343649.01,4.59369e-07,6.984e-09,2025-02-15T10:33:03.553Z
Etherland,0.01666997,681336,4119,23895.0,40883405.41270585,41024063.0,63343034.0,0.447864,0.00179841,2025-02-15T10:31:48.091Z
Celer Bridged DAI (Astar),0.98001,680689,4120,1.29,694574.1263078484,694574.1263078484,,1.058,0.920506,2025-02-14T17:13:07.934Z
Phuture,0.01096775,680263,4121,241.17,62031525.697164185,100000000.0,100000000.0,0.994097,0.00019863,2025-02-15T10:32:22.468Z
Solo,0.0006792,679200,4123,686.24,1000000000.0,2000000000.0,2000000000.0,0.01118303,0.0006706,2025-02-15T10:29:03.954Z
iiii lovvvv youuuu,0.00070277,678533,4141,109266.0,965272352.717397,965272352.717397,1000000000.0,0.01425823,0.0005075,2025-02-15T10:32:04.178Z
JUST KIRA,0.00067865,677815,4126,47563.0,999997464.916443,999997464.916443,1000000000.0,0.01981453,0.00062399,2025-02-15T10:33:18.292Z
Ferrum Network,0.00236976,677813,4128,288528.0,287009850.562382,597085527.2790357,615617784.0,0.969562,0.00168781,2025-02-15T10:33:03.920Z
Povel Durev,0.00681431,677756,4129,62603.0,99327795.57,99327795.57,100000000.0,0.167897,0.00645507,2025-02-15T10:33:28.057Z
Cirus,0.0036757,677697,4127,57867.0,184506179.43,214998965.0,250000000.0,1.73,0.00343179,2025-02-15T10:33:10.348Z
Briun Armstrung,0.00087045,677201,4132,8121.87,777991005.0929605,777991005.0929605,1000000000.0,0.0328559,0.00025805,2025-02-15T10:29:37.228Z
Polygon zkEVM Bridged DAI (Polygon zkEVM),0.997959,677132,4131,410.19,678331.5312634138,678331.5312634138,,1.027,0.962022,2025-02-15T10:32:41.766Z
BitcoinBam,0.04222131,676781,4133,324.94,16029370.298,21000000.0,21000000.0,20.31,0.00799077,2025-02-15T10:27:01.791Z
Chuck,0.0007613,676209,4125,137778.0,891295322.59642,964999999.0,1000000000.0,0.03322613,0.00075725,2025-02-15T10:33:41.028Z
SpartaDEX,0.01702009,676053,4134,63639.0,39720895.81230459,39720895.81230459,39720895.81230459,1.3,0.01669194,2025-02-15T10:33:16.495Z
Libra,0.00067588,675881,4136,944708.0,999997257.267612,999997257.267612,999999999.0,0.00740091,0.00063794,2025-02-15T10:31:48.041Z
Calicoin,0.00070772,675770,4130,1247979.0,959502741.118651,959502741.118651,1000000000.0,0.01761292,0.00042395,2025-02-15T10:33:18.346Z
clank.fun,6.76e-06,675637,4138,24375.0,99999999999.99998,99999999999.99998,100000000000.0,7.036e-05,5.51e-06,2025-02-15T10:29:38.546Z
Marutaro,7.475e-05,675297,4140,7377.77,9037584879.913288,9698701630.522947,10000000000.0,0.00017496,2.388e-05,2025-02-15T10:32:18.459Z
Moongate,0.00384834,675145,4139,148515.0,175376948.0,1000000000.0,1000000000.0,0.069031,0.00382426,2025-02-15T10:33:03.594Z
EQIFi,0.00187383,674485,4135,130760.0,360998063.0783429,500000000.0,500000000.0,0.74023,0.00147912,2025-02-15T10:32:53.337Z
Pepe KRC20,2.348e-05,674004,4142,2.0,28700000000.0,28700000000.0,28700000000.0,0.0001074,2.6e-06,2025-02-15T10:32:43.895Z
UPTOS,1.056e-05,673732,4143,1292.97,63789144593.37669,63789144593.37669,88888888888.0,0.00013175,5.66e-06,2025-02-15T10:30:32.294Z
Bitcoin Plus,2.66,673593,4144,411.91,252944.32441436,1000000.0,,195.51,0.0498737,2025-02-14T22:39:45.796Z
catownkimono,6.76801e-07,673003,4145,138513.0,998435490620.02,998435490620.02,998435490620.02,2.837e-05,6.69358e-07,2025-02-15T10:33:41.132Z
Rocky,0.0006738,672328,4137,410744.0,998026080.141055,998026080.141055,,0.04003161,0.00056988,2025-02-15T10:32:04.663Z
Defender Bot,0.00807135,672216,4148,2080.38,83284186.17110367,83284186.17110367,100000000.0,0.299994,0.00204416,2025-02-15T10:29:50.376Z
Jones DAO,0.129507,672197,4149,55409.0,5181637.928358247,10000000.0,10000000.0,28.39,0.11813,2025-02-15T10:32:31.312Z
Flippy,0.776597,671924,4146,131326.0,865216.0,865216.0,865216.0,0.817377,0.554159,2025-02-15T10:32:09.432Z
KEIRO,2.339e-05,671432,4150,2785.05,28700000000.0,28700000000.0,28700000000.0,0.00011075,1.353e-05,2025-02-15T10:31:47.815Z
Scoutly AI,0.00067088,670878,4147,110322.0,1000000000.0,1000000000.0,1000000000.0,0.01701504,0.00065801,2025-02-15T10:30:18.367Z
Kaspa DAO,4.47e-06,670512,4151,5081.72,150000000000.0,150000000000.0,150000000000.0,1.968e-05,2.57e-06,2025-02-15T10:32:35.844Z
Sugarverse,0.00257729,670408,4154,17712.56,260120893.0,1000000000.0,1000000000.0,0.00581914,0.00235934,2025-02-15T10:30:28.371Z
MMFinance (Cronos),0.00068554,670346,4152,2265.01,978326852.850499,999999999.999789,1000000000.0,1.85,0.00063972,2025-02-15T10:32:26.225Z
Sevilla Fan Token,0.39807,670167,4153,191480.0,1683542.0,10000000.0,10000000.0,3.45,0.28621,2025-02-15T10:32:47.891Z
DORA AI by Virtuals,0.00077633,666550,4156,9089.19,854419230.8959771,1000000000.0,1000000000.0,0.02329158,0.00025636,2025-02-15T10:31:29.186Z
Virgo,0.00066621,666444,4155,58412.0,999998835.431781,999998835.431781,999999999.0,0.00780423,0.00061405,2025-02-15T10:32:51.681Z
Lendle,0.02148477,666292,4157,3563.48,31034856.83907778,100000000.0,100000000.0,0.207173,0.02015647,2025-02-15T10:33:36.264Z
MYSTCL,94.99,664907,4158,216.57,7000.0,7000.0,7000.0,2047.99,37.32,2025-02-15T10:29:37.316Z
CryptoGPT,0.03680143,664714,4159,26874.0,18064062.48147646,19987374.48147646,21000000.0,1.74,0.03361263,2025-02-15T10:31:53.968Z
Aiwithdaddyissues,0.00066335,663296,4162,261035.0,999736128.673737,999736128.673737,1000000000.0,0.04282898,0.0005292,2025-02-15T10:33:00.888Z
Agently,0.00144108,663268,4160,8587.73,460436351.4615276,1000000000.0,1000000000.0,0.00653578,0.001348,2025-02-15T10:32:23.176Z
Terminal,0.0008291,663171,4161,18081.7,799872770.0617284,1000000000.0,1000000000.0,0.01162659,5.437e-05,2025-02-15T10:29:38.009Z
Hunter Token,0.00221443,662108,4163,464.94,298996467.0,955000000.0,1000000000.0,0.02079827,0.0009163,2025-02-15T10:32:14.880Z
Kappy,0.00066209,661831,4164,15626.4,999372326.22861,999922098.699194,999949689.61,0.00845136,0.00060214,2025-02-15T10:30:05.930Z
OrbitAI,0.069548,660449,4165,7304.83,9500000.0,10000000.0,10000000.0,0.752919,0.04181345,2025-02-15T10:32:22.676Z
BIAO on SOL,0.00065815,658116,4167,336802.0,999934824.000489,999934824.000489,999999994.0,0.058357,0.00059511,2025-02-15T10:32:37.981Z
ENKI Protocol,4.39,657839,4166,230.69,150000.0,10000000.0,10000000.0,18.38,2.68,2025-02-15T10:32:33.725Z
dexie bucks,0.069691,657792,4168,410.89,9438730.441,100000000.0,100000000.0,0.24144,0.02865464,2025-02-15T10:24:31.111Z
Sharbi,8.75e-06,656197,4171,45858.0,74971831760.53476,74971831760.53476,75000000000.0,1.997e-05,3.7457e-08,2025-02-15T10:30:48.349Z
PLATH,0.0006767,656182,4169,17457.92,969678248.2719765,969678248.2719765,969920000.0,0.00150056,0.00047631,2025-02-15T10:32:25.460Z
VolatilityX,0.00081914,655315,4172,3264.27,800000000.0,1000000000.0,1000000000.0,0.01966936,0.00073346,2025-02-15T10:28:50.183Z
KOLZ,0.00012449,653285,4184,128600.0,5247881673.0,9500000000.0,10000000000.0,0.00164097,0.00010801,2025-02-15T10:29:40.492Z
DXdao,27.83,653236,4173,817.35,23469.263614735028,23469.263614735028,23469.263614735028,1696.68,24.14,2025-02-15T10:25:11.004Z
Multi Asset Investment Vehicle,0.00055552,652222,4175,22231.0,1174085945.79,10000000000.0,10000000000.0,0.00201303,0.00017466,2025-02-15T10:31:55.023Z
VYPER.WIN,0.00111835,651955,4176,4625.59,582959732.0874239,582806145.9281505,,0.066834,0.00092448,2025-02-15T10:31:57.728Z
Standard Protocol,0.00715571,651166,4177,124899.0,90974950.0,100000000.0,100000000.0,3.06,0.0058725,2025-02-15T10:31:56.150Z
RelictumPro Genesis Token,0.00013021,651026,4178,104.17,5000000000.0,5375000000.0,10000000000.0,0.00454097,9.57e-06,2025-02-11T13:31:01.325Z
Crypto Twitter,0.00071209,650379,4179,4074.31,913337739.312452,913337739.312452,1000000000.0,0.002489,0.00034185,2025-02-15T10:32:57.797Z
Yes Chad,0.000651,650256,4180,189064.0,1000000000.0,1000000000.0,1000000000.0,0.01007115,0.00062481,2025-02-15T10:33:40.344Z
Potcoin,0.00283762,650039,4174,338.12,228958666.59906,420000000.0,,1.75,0.00010227,2025-02-15T10:33:10.885Z
Wild Forest Token,0.01167002,649069,4181,5055.48,55769206.56,999999999.0,999999999.0,0.079021,0.00761538,2025-02-15T10:32:27.839Z
Ordiswap,0.00091354,648739,4182,111352.0,708700006.4464747,1000000000.0,1000000000.0,0.277433,0.00081362,2025-02-15T10:32:59.862Z
Gia by DexFi,6.49e-06,648716,4183,13861.25,99999999999.99998,99999999999.99998,100000000000.0,9.49e-06,6.05e-06,2025-02-15T10:29:40.202Z
Isaac X,0.00088389,647458,4190,67842.0,732279528.856553,999970646.972557,1000000000.0,0.00437711,0.00043903,2025-02-15T10:33:15.173Z
Osean,0.00075918,645188,4186,787.51,849848136.7760828,980000000.0,1000000000.0,0.00365894,8.454e-05,2025-02-15T10:32:12.989Z
Belt,0.051043,645187,4185,33.14,12640036.806430984,42275165.0490292,,203.87,2.22016e-07,2025-02-15T10:29:00.418Z
B.H.A.D,0.0006436,643718,4191,125107.0,999849004.65741,999849004.65741,1000000000.0,0.00190435,0.00040159,2025-02-15T10:33:15.309Z
Wicrypt,0.01525377,643576,4194,38979.0,42170853.0,200000000.0,200000000.0,0.592061,0.00957074,2025-02-15T10:32:38.696Z
Hyve,0.01109392,642933,4188,30395.0,57928252.26558929,100000000.0,100000000.0,0.756865,0.00850736,2025-02-15T10:32:47.654Z
Donut,0.00287621,642826,4189,67.51,223583653.84663972,227302502.5553736,,0.093022,2.839e-05,2025-02-15T10:32:20.121Z
ZenFrogs,6.891e-05,641663,4196,686.46,9316630651.900984,9316630651.900984,10000000000.0,0.00022121,5.588e-05,2025-02-15T10:33:32.538Z
Peepo,1.54e-06,641254,4192,264.55,417779029640.70825,417779029640.70825,420690000000.0,1.891e-05,6.18222e-07,2025-02-15T10:32:15.452Z
BSCS,0.0025873,640690,4193,148304.0,247727989.0,398894655.0,500000000.0,1.17,0.00213465,2025-02-15T10:32:21.619Z
PacMoon,0.00065703,640604,4195,32.35,975000000.0,1000000000.0,1000000000.0,0.230647,0.0003965,2025-02-15T10:28:53.522Z
tooker kurlson,0.0006592,639875,4197,65652.0,970880400.1770056,970880400.1770056,971307289.0,0.135597,0.00060954,2025-02-15T10:32:50.361Z
KiraKuru,0.00063816,638063,4198,4143.43,999998740.718126,999998741.718126,999999335.61,0.03851997,0.0005299,2025-02-15T10:32:40.571Z
Honest,0.00468642,637353,4199,373.13,136000000.0,400000000.0,,0.140228,0.00118207,2025-02-15T10:28:43.593Z
tobi,0.00063784,637022,4200,34748.0,998713170.119816,998713170.119816,1000000000.0,0.01800695,0.00053701,2025-02-15T10:31:21.012Z
The Rug Game,1.20902e-07,636610,4201,22.93,5265499541702.0,5265499541702.0,6666666666666.0,1.52e-06,5.0128e-08,2025-02-15T10:32:58.862Z
King Shiba,0.00214446,636574,4202,14817.46,296750337.8666248,1000000000.0,,0.191508,7.16e-06,2025-02-15T10:32:53.748Z
OFFICIAL BABY TRUMP,0.00063523,635593,4203,126884.0,999804918.559688,999804918.559688,1000000000.0,0.00337666,0.00018529,2025-02-15T10:31:42.050Z
AicroStrategy,0.00057747,635222,4187,32147.0,1100000000.0,1100000000.0,1100000000.0,0.01688395,0.00034126,2025-02-15T10:30:39.539Z
NEXION,0.00073648,634862,4207,12826.31,862024512.8910049,862024512.8910049,1000000000.0,0.0009509,0.00067737,2025-02-15T10:31:45.382Z
yap,0.00063469,634701,4208,10970.49,999990931.906874,999990931.906874,999999757.76,0.00709958,0.00038221,2025-02-15T10:32:49.020Z
CELLULA,0.01023276,634466,4204,3088334.0,62003386.0,1000000000.0,1000000000.0,0.071922,0.00980482,2025-02-15T10:32:37.674Z
Cindicator,0.00032827,633325,4205,210.61,1929265175.566927,2000000005.0,,0.310116,0.00016928,2025-02-15T10:28:27.169Z
Otto,0.00063286,632864,4206,25427.0,1000000000.0,1000000000.0,1000000000.0,0.00911859,0.00048765,2025-02-15T10:29:38.221Z
Deep Worm,0.0006317,631773,4209,1141577.0,999993450.564898,999993450.564898,1000000000.0,0.091742,0.00058979,2025-02-15T10:33:09.363Z
PepeSol,0.00063242,631304,4210,6719.31,998237475.0,998237475.0,,0.03610407,1.865e-05,2025-02-15T10:32:35.699Z
PAC Project,0.0112682,631012,4211,20705.0,55999425.0,444087500.0,500000000.0,0.199166,0.0044999,2025-02-09T21:22:22.105Z
🟥🟪🟦🟩🟨🟧,0.00063019,629981,4214,82940.0,999674835.706201,999674835.706201,1000000000.0,0.02573354,0.00061218,2025-02-15T10:30:37.510Z
EXA,0.0081868,629021,4212,5219.05,76833499.0,1000000000.0,1000000000.0,0.01990015,0.0062304,2025-02-15T10:15:10.113Z
Emorya Finance,0.00112046,629012,4213,8319.96,561139622.0,1000000000.0,1000000000.0,0.04461771,0.00070847,2025-02-15T10:33:06.307Z
TheStandard Token,0.00487708,628500,4237,10950.86,128868050.00634372,181281277.771792,1000000000.0,0.105064,0.00109486,2025-02-15T10:30:28.620Z
Divvy.bet,0.00251667,627896,4215,118.91,249495075.0,1000000000.0,1000000000.0,0.01147171,0.0022338,2025-02-15T10:32:25.059Z
Wonderman Nation,0.01363993,627781,4217,9261.92,46002672.75,500000000.0,500000000.0,0.327695,0.00779408,2025-02-15T10:32:56.327Z
Choctopus,0.00089716,627625,4216,25311.0,699998982.14475,998104999.196941,1000000000.0,0.00540528,0.00052882,2025-02-15T10:33:41.427Z
INSC (Ordinals),0.02988348,627553,3978,848.58,21000000.0,21000000.0,21000000.0,0.88811,0.00129738,2025-02-15T10:32:35.056Z
Darwinia Commitment,4.27,626695,4218,7294.27,146931.0,146931.0,146931.0,416.09,1.71,2025-02-15T10:32:15.650Z
Jim,2.74e-06,626128,4219,18.26,228884194287.65524,298312106234.6553,420000000000.0,0.00010884,1.38e-06,2025-02-15T10:29:44.792Z
Unistake,0.00393147,625959,4220,279.7,159279275.71469373,279999999.0,,0.343043,0.0017702,2025-02-15T10:32:08.343Z
IVPAY,0.0021013,624869,4221,643137.0,297100856.43890405,1000000000.0,1000000000.0,0.094142,0.00158772,2025-02-15T10:33:00.412Z
Shiba Classic,1.04e-09,624003,4222,87785.0,600000000000000.0,600000000000000.0,1000000000000000.0,2.1359e-08,5.68494e-10,2025-02-15T10:32:19.858Z
IAMAI,0.00062378,623779,4223,2908.3,1000000000.0,1000000000.0,1000000000.0,0.00090426,0.0005509,2025-02-15T10:29:38.520Z
Ociswap,0.01351933,623293,4224,1886.55,45558574.0,100000000.0,100000000.0,0.144726,0.00853596,2025-02-15T10:32:29.911Z
Karlsen,0.00037042,622617,4225,87605.0,1680091419.703411,1752145064.758217,4961000000.0,0.274946,0.00032137,2025-02-15T10:33:28.548Z
Elexium,0.17503,622514,4227,6583.71,3556613.289697489,3588000.0,,2.11,0.173069,2025-02-15T10:27:52.818Z
Dope Wars Paper,0.00068461,621442,4228,68.46,907727032.945,1413375000.0,1500000000.0,0.057268,0.0,2025-02-15T07:33:08.593Z
SAIKO•HAMSTER,0.02957212,621015,4229,2478.2,21000000.0,21000000.0,21000000.0,0.512376,0.02312824,2025-02-15T06:42:48.709Z
Blep Super Meme,0.00062026,620256,4230,15710.07,999999999.999993,999999999.999993,999999999.999993,0.0039234,0.00054155,2025-02-15T10:29:39.141Z
Mirrored Ether,2.7,618602,4231,148630.0,228965.643343,228965.643343,228965.643343,5045.52,0.090437,2025-02-15T10:32:23.642Z
Defi-Ira,0.00281177,618468,4232,797.35,219956550.9875764,219956550.9875764,222000000.0,0.00349918,0.00117028,2025-02-15T10:25:02.917Z
Bistroo,0.01218091,618286,4233,2598.29,50777950.86661527,100000000.0,100000000.0,0.257443,0.01008304,2025-02-15T10:32:07.621Z
Manifest,0.00061718,617333,4239,94665.0,999882607.270935,999882607.270935,,0.02620752,6.348e-05,2025-02-15T10:33:35.143Z
PUMPAI,0.00232475,617175,4235,139884.0,265607230.297176,999996164.592791,1000000000.0,0.085682,0.00232324,2025-02-15T10:33:05.215Z
UDAO,0.108376,617077,4234,163257.0,5693358.500216087,200000000.0,200000000.0,0.423636,0.102224,2025-02-15T10:33:03.511Z
MetaBeat,0.00118639,616947,4236,218739.0,520021927.0,1500000000.0,2000000000.0,0.120976,0.00104597,2025-02-15T10:32:01.693Z
BULLS,0.00061588,615882,4238,37.67,1000000000.0,1000000000.0,1000000000.0,0.01397903,4.09e-06,2025-01-28T05:35:38.959Z
SuperMeme,0.00179585,614182,4242,2574.5,342000000.0,1000000000.0,1000000000.0,0.02447715,0.0017068,2025-02-15T10:29:38.741Z
Avive,0.00020695,614033,4240,4392.92,2968425855.252672,9560759190.252672,10000000000.0,0.148655,0.00014085,2025-02-15T10:33:24.356Z
